Symbol,Security Name,Exchange,ETF
NATR,"Nature's Sunshine Products, Inc. - Common Stock",NASDAQ,N
NAUT,"Nautilus Biotechnology, Inc. - Common Stock",NASDAQ,N
NAVI,Navient Corporation - Common Stock,NASDAQ,N
NAVN,"Navan, Inc. - Class A Common Stock",NASDAQ,N
NAZ,Nuveen Arizona Quality Municipal Income Fund Common Stock,NYSE,N
NB,NioCorp Developments Ltd. - Common Stock,NASDAQ,N
NBBK,"NB Bancorp, Inc. - Common Stock",NASDAQ,N
NBHC,National Bank Holdings Corporation Common Stock,NYSE,N
NBIX,"Neurocrine Biosciences, Inc. - Common Stock",NASDAQ,N
NBN,Northeast Bank - Common Stock,NASDAQ,N
NBTB,NBT Bancorp Inc. - Common Stock,NASDAQ,N
NBXG,Neuberger Next Generation Connectivity Fund Inc. Common Stock,NYSE,N
NC,"NACCO Industries, Inc. Common Stock",NYSE,N
NCDL,Nuveen Churchill Direct Lending Corp. Common Stock,NYSE,N
NCMI,"National CineMedia, Inc. - Common Stock",NASDAQ,N
NCNO,"nCino, Inc. - Common Stock",NASDAQ,N
NCPL,Netcapital Inc. - Common Stock,NASDAQ,N
NCRA,"Nocera, Inc. - common stock",NASDAQ,N
NCSM,"NCS Multistage Holdings, Inc. - Common Stock",NASDAQ,N
NDAQ,"Nasdaq, Inc. - Common Stock",NASDAQ,N
NDLS,Noodles & Company - Class A Common Stock,NASDAQ,N
NDRA,ENDRA Life Sciences Inc. - Common Stock,NASDAQ,N
NDSN,Nordson Corporation - Common Stock,NASDAQ,N
NECB,"NorthEast Community Bancorp, Inc. - Common Stock",NASDAQ,N
NEE,"NextEra Energy, Inc. Common Stock",NYSE,N
NEO,"NeoGenomics, Inc. - Common Stock",NASDAQ,N
NEOG,Neogen Corporation - Common Stock,NASDAQ,N
NEON,Neonode Inc. - Common Stock,NASDAQ,N
NEOV,NeoVolta Inc. - Common Stock,NASDAQ,N
NEPH,"Nephros, Inc. - Common Stock",NASDAQ,N
NERV,"Minerva Neurosciences, Inc - Common Stock",NASDAQ,N
NET,"Cloudflare, Inc. Class A Common Stock",NYSE,N
NEU,NewMarket Corp Common Stock,NYSE,N
NEUP,Neuphoria Therapeutics Inc. - Common Stock,NASDAQ,N
NEWT,"NewtekOne, Inc. - Common Stock",NASDAQ,N
NEXM,NexMetals Mining Corp. - Common Stock,NASDAQ,N
NEXT,NextDecade Corporation - Common Stock,NASDAQ,N
NFBK,"Northfield Bancorp, Inc. - Common Stock",NASDAQ,N
NFE,New Fortress Energy Inc. - Class A Common Stock,NASDAQ,N
NFG,National Fuel Gas Company Common Stock,NYSE,N
NFLX,"Netflix, Inc. - Common Stock",NASDAQ,N
NGEN,NervGen Pharma Corp. - Common stock,NASDAQ,N
NGNE,Neurogene Inc. - Common Stock,NASDAQ,N
NGS,"Natural Gas Services Group, Inc. Common Stock",NYSE,N
NGVC,"Natural Grocers by Vitamin Cottage, Inc. Common Stock",NYSE,N
NGVT,Ingevity Corporation Common Stock ,NYSE,N
NHI,"National Health Investors, Inc. Common Stock",NYSE,N
NHP,"National Healthcare Properties, Inc. - Class A Common Stock",NASDAQ,N
NHTC,Natural Health Trends Corp. - Common Stock,NASDAQ,N
NI,NiSource Inc Common Stock,NYSE,N
NIC,Nicolet Bankshares Inc. Common Stock,NYSE,N
NIM,Nuveen Select Maturities Municipal Fund Common Stock,NYSE,N
NIXX,"Nixxy, Inc. - Common Stock",NASDAQ,N
NJR,NewJersey Resources Corporation Common Stock,NYSE,N
NKE,"Nike, Inc. Common Stock",NYSE,N
NKSH,"National Bankshares, Inc. - Common Stock",NASDAQ,N
NKTR,Nektar Therapeutics - Common Stock,NASDAQ,N
NKTX,"Nkarta, Inc. - Common Stock",NASDAQ,N
NL,"NLI Holdings, Inc. Common Stock",NYSE,N
NLY,Annaly Capital Management Inc. Common Stock,NYSE,N
NMAD,"Nomad Power Solutions, Inc. - Common Stock",NASDAQ,N
NMAX,"Newsmax, Inc. Class B Common Stock",NYSE,N
NMFC,New Mountain Finance Corporation - Common Stock,NASDAQ,N
NMI,"Nuveen Municipal Income Fund, Inc. Common Stock",NYSE,N
NMIH,NMI Holdings Inc - Common Stock,NASDAQ,N
NMRA,"Neumora Therapeutics, Inc. - Common Stock",NASDAQ,N
NMRK,"Newmark Group, Inc. - Class A Common Stock",NASDAQ,N
NMT,Nuveen Massachusetts Quality Municipal Income Fund Common Stock,NYSE,N
NMTC,NeuroOne Medical Technologies Corporation - Common Stock,NASDAQ,N
NMZ,"Nuveen Municipal High Income Opportunity Fund Common Stock, $0.01 par value, per share",NYSE,N
NN,NextNav Inc. - Common stock,NASDAQ,N
NNBR,"NN, Inc. - Common Stock",NASDAQ,N
NNE,Nano Nuclear Energy Inc. - common stock,NASDAQ,N
NNI,"Nelnet, Inc. Common Stock",NYSE,N
NNN,"NNN REIT, Inc. Common Stock",NYSE,N
NNY,Nuveen New York Municipal Value Fund Common Stock,NYSE,N
NOC,Northrop Grumman Corporation Common Stock,NYSE,N
NODK,"NI Holdings, Inc. - Common Stock",NASDAQ,N
NOEM,CO2 Energy Transition Corp. - Common Stock,NASDAQ,N
NOG,"Northern Oil and Gas, Inc. Common Stock",NYSE,N
NOMA,NOMADAR Corp. - Class A Common Stock,NASDAQ,N
NOV,NOV Inc. Common Stock,NYSE,N
NOW,"ServiceNow, Inc. Common Stock",NYSE,N
NP,Neptune Insurance Holdings Inc. Class A Common Stock,NYSE,N
NPB,"Northpointe Bancshares, Inc. Common Stock",NYSE,N
NPCE,"Neuropace, Inc. - Common Stock",NASDAQ,N
NPK,"National Presto Industries, Inc. Common Stock",NYSE,N
NPKI,NPK International Inc. Common Stock,NYSE,N
NPO,Enpro Inc. Common Stock,NYSE,N
NPV,Nuveen Virginia Quality Municipal Income Fund Common Stock,NYSE,N
NPWR,NET Power Inc. Class A Common Stock,NYSE,N
NPWR.W,"NET Power Inc. Redeemable warrants, each whole warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50",NYSE,N
NRC,NRC Health - Common Stock,NASDAQ,N
NRDS,"NerdWallet, Inc. - Class A Common Stock",NASDAQ,N
NRDY,Nerdy Inc. Class A Common Stock,NYSE,N
NREF,"NexPoint Real Estate Finance, Inc. Common Stock",NYSE,N
NRG,"NRG Energy, Inc. Common Stock",NYSE,N
NRGV,"Energy Vault Holdings, Inc. Common Stock",NYSE,N
NRIM,Northrim BanCorp Inc - Common Stock,NASDAQ,N
NRIX,"Nurix Therapeutics, Inc. - Common stock",NASDAQ,N
NRT,North European Oil Royality Trust Common Stock,NYSE,N
NRXP,"NRX Pharmaceuticals, Inc. - Common Stock",NASDAQ,N
NSC,Norfolk Southern Corporation Common Stock,NYSE,N
NSIT,"Insight Enterprises, Inc. - Common Stock",NASDAQ,N
NSP,"Insperity, Inc. Common Stock",NYSE,N
NSPR,InspireMD Inc. - Common Stock,NASDAQ,N
NSSC,"NAPCO Security Technologies, Inc. - Common Stock",NASDAQ,N
NSTS,"NSTS Bancorp, Inc. - Common Stock",NASDAQ,N
NSYS,Nortech Systems Incorporated - Common Stock,NASDAQ,N
NTAP,"NetApp, Inc. - Common Stock",NASDAQ,N
NTCT,"NetScout Systems, Inc. - Common Stock",NASDAQ,N
NTGR,"NETGEAR, Inc. - Common Stock",NASDAQ,N
NTHI,"NeOnc Technologies Holdings, Inc. - Common Stock",NASDAQ,N
NTIC,Northern Technologies International Corporation - Common Stock,NASDAQ,N
NTLA,"Intellia Therapeutics, Inc. - Common Stock",NASDAQ,N
NTNX,"Nutanix, Inc. - Class A Common Stock",NASDAQ,N
NTRA,"Natera, Inc. - Common Stock",NASDAQ,N
NTRB,Nutriband Inc. - Common Stock,NASDAQ,N
NTRP,"NextTrip, Inc. - Common Stock",NASDAQ,N
NTRS,Northern Trust Corporation - Common Stock,NASDAQ,N
NTSK,"Netskope, Inc. - Class A Common Stock",NASDAQ,N
NTST,NetSTREIT Corp. Common Stock,NYSE,N
NTWK,NETSOL Technologies Inc. - Common Stock,NASDAQ,N
NUAI,"New Era Energy & Digital, Inc. - Common Stock",NASDAQ,N
NUCL,Eagle Nuclear Energy Corp. - Common stock,NASDAQ,N
NUE,Nucor Corporation Common Stock,NYSE,N
NUS,"Nu Skin Enterprises, Inc. Common Stock",NYSE,N
NUTR,Nusatrip Incorporated - Common Stock,NASDAQ,N
NUTX,Nutex Health Inc. - Common Stock,NASDAQ,N
NUV,"Nuveen Municipal Value Fund, Inc. Common Stock",NYSE,N
NUVB,Nuvation Bio Inc. Class A Common Stock,NYSE,N
NUVL,"Nuvalent, Inc. - Class A Common Stock",NASDAQ,N
NUWE,"Nuwellis, Inc. - Common Stock",NASDAQ,N
NVAX,"Novavax, Inc. - Common Stock",NASDAQ,N
NVCT,"Nuvectis Pharma, Inc. - Common Stock",NASDAQ,N
NVDA,NVIDIA Corporation - Common Stock,NASDAQ,N
NVEC,NVE Corporation - Common Stock,NASDAQ,N
NVNO,enVVeno Medical Corporation - Common Stock,NASDAQ,N
NVO,Novo Nordisk A/S Common Stock,NYSE,N
NVR,"NVR, Inc. Common Stock",NYSE,N
NVRI,Enviri Corporation Common Stock,NYSE,N
NVS,Novartis AG Common Stock,NYSE,N
NVST,Envista Holdings Corporation Common Stock,NYSE,N
NVTS,Navitas Semiconductor Corporation - Common Stock,NASDAQ,N
NVVE,Nuvve Holding Corp. - Common Stock,NASDAQ,N
NWAX,New America Acquisition I Corp. Class A Common Stock,NYSE,N
NWAX.U,"New America Acquisition I Corp. Units, each consisting of one share of Class A Common Stock and one-half of one redeemable warrant",NYSE,N
NWAX.W,"New America Acquisition I Corp. Warrants, each whole warrant is exercisable to purchase one share of Class A common stock",NYSE,N
NWBI,"Northwest Bancshares, Inc. - Common Stock",NASDAQ,N
NWE,"NorthWestern Energy Group, Inc.  - Common Stock",NASDAQ,N
NWFL,Norwood Financial Corp. - Common Stock,NASDAQ,N
NWL,Newell Brands Inc. - Common Stock,NASDAQ,N
NWN,Northwest Natural Holding Company Common Stock,NYSE,N
NWPX,"NWPX Infrastructure, Inc. - Common Stock",NASDAQ,N
NWS,News Corporation - Class B Common Stock,NASDAQ,N
NWSA,News Corporation - Class A Common Stock,NASDAQ,N
NWTG,"Newton Golf Company, Inc. - Common Stock",NASDAQ,N
NX,Quanex Building Products Corporation Common Stock,NYSE,N
NXDR,"Nextdoor Holdings, Inc. Class A Common Stock",NYSE,N
NXDT,NexPoint Diversified Real Estate Trust Common Stock,NYSE,N
NXGL,"NexGel, Inc - Common Stock",NASDAQ,N
NXL,"Nexalin Technology, Inc. - Common Stock",NASDAQ,N
NXP,Nuveen Select Tax Free Income Portfolio Common Stock,NYSE,N
NXPI,NXP Semiconductors N.V. - Common Stock,NASDAQ,N
NXPL,NextPlat Corp - Common Stock,NASDAQ,N
NXRT,"NexPoint Residential Trust, Inc. Common Stock",NYSE,N
NXST,"Nexstar Media Group, Inc. - Common Stock",NASDAQ,N
NXT,Nextpower Inc. - Class A Common Stock,NASDAQ,N
NXTC,"NextCure, Inc. - Common Stock",NASDAQ,N
NXTS,Nexentis Technologies Inc. - Common Stock,NASDAQ,N
NXXT,"NextNRG, Inc. - Common Stock",NASDAQ,N
NYC,American Strategic Investment Co. Class A Common Stock,NYSE,N
NYT,New York Times Company (The) Common Stock,NYSE,N
O,Realty Income Corporation Common Stock,NYSE,N
OABI,"OmniAb, Inc. - Common Stock",NASDAQ,N
OBAI,"Our Bond, Inc. - Common Stock",NASDAQ,N
OBDC,Blue Owl Capital Corporation Common Stock,NYSE,N
OBK,"Origin Bancorp, Inc. Common Stock",NYSE,N
OBT,"Orange County Bancorp, Inc. - Common Stock",NASDAQ,N
OC,Owens Corning Inc Common Stock New,NYSE,N
OCC,Optical Cable Corporation - Common Stock,NASDAQ,N
OCFC,OceanFirst Financial Corp. - Common Stock,NASDAQ,N
OCGN,"Ocugen, Inc. - Common Stock",NASDAQ,N
OCUL,"Ocular Therapeutix, Inc. - Common Stock",NASDAQ,N
ODC,Oil-Dri Corporation Of America Common Stock,NYSE,N
ODFL,"Old Dominion Freight Line, Inc. - Common Stock",NASDAQ,N
ODTX,"Odyssey Therapeutics, Inc. - Common Stock",NASDAQ,N
ODYS,Odysight.ai Inc. - Common Stock,NASDAQ,N
OESX,"Orion Energy Systems, Inc. - Common Stock",NASDAQ,N
OFG,OFG Bancorp Common Stock,NYSE,N
OFIX,Orthofix Medical Inc.  - Common Stock,NASDAQ,N
OFLX,"Omega Flex, Inc. - Common Stock",NASDAQ,N
OFRM,"Once Upon a Farm, PBC Common Stock",NYSE,N
OGE,OGE Energy Corp Common Stock,NYSE,N
OGN,Organon & Co. Common Stock ,NYSE,N
OGS,"ONE Gas, Inc. Common Stock",NYSE,N
OHI,"Omega Healthcare Investors, Inc. Common Stock",NYSE,N
OI,"O-I Glass, Inc. Common Stock",NYSE,N
OIA,Invesco Municipal Income Opportunities Trust Common Stock,NYSE,N
OII,"Oceaneering International, Inc. Common Stock",NYSE,N
OIS,"Oil States International, Inc. Common Stock",NYSE,N
OKE,"ONEOK, Inc. Common Stock",NYSE,N
OKLO,Oklo Inc. Class A common stock,NYSE,N
OKTA,"Okta, Inc. - Class A Common Stock",NASDAQ,N
OKUR,"OnKure Therapeutics, Inc. - Class A Common Stock",NASDAQ,N
OLB,"The OLB Group, Inc. - Common Stock",NASDAQ,N
OLED,Universal Display Corporation - Common Stock,NASDAQ,N
OLLI,"Ollie's Bargain Outlet Holdings, Inc. - Common Stock",NASDAQ,N
OLMA,"Olema Pharmaceuticals, Inc. - Common Stock",NASDAQ,N
OLN,Olin Corporation Common Stock,NYSE,N
OLOX,Olenox Industries Inc. - Common Stock,NASDAQ,N
OLP,"One Liberty Properties, Inc. Common Stock",NYSE,N
OLPX,"Olaplex Holdings, Inc. - Common Stock",NASDAQ,N
OM,"Outset Medical, Inc. - Common Stock",NASDAQ,N
OMC,Omnicom Group Inc. Common Stock,NYSE,N
OMCL,"Omnicell, Inc. - Common Stock",NASDAQ,N
OMDA,"Omada Health, Inc. - Common Stock",NASDAQ,N
OMER,Omeros Corporation - Common Stock,NASDAQ,N
OMEX,"Odyssey Marine Exploration, Inc. - Common Stock",NASDAQ,N
OMF,"OneMain Holdings, Inc. Common Stock",NYSE,N
ON,ON Semiconductor Corporation - Common Stock,NASDAQ,N
ONB,Old National Bancorp - Common Stock,NASDAQ,N
ONCO,"Onconetix, Inc.  - Common Stock",NASDAQ,N
ONCY,Oncolytics Biotech Inc. - Common Stock,NASDAQ,N
ONDS,Ondas Inc - Common Stock,NASDAQ,N
ONEW,OneWater Marine Inc. - Class A Common Stock,NASDAQ,N
ONFO,Onfolio Holdings Inc. - Common Stock,NASDAQ,N
ONIT,Onity Group Inc. Common Stock,NYSE,N
ONL,Orion Properties Inc. Common Stock,NYSE,N
ONMD,OneMedNet Corp - Class A Common Stock,NASDAQ,N
ONT,"Onterris, Inc. Common Stock",NYSE,N
ONTO,Onto Innovation Inc. Common Stock,NYSE,N
OOMA,"Ooma, Inc. Common Stock",NYSE,N
OPAD,Offerpad Solutions Inc. Class A Common Stock,NYSE,N
OPAL,OPAL Fuels Inc. - Class A Common Stock,NASDAQ,N
OPBK,OP Bancorp - Common Stock,NASDAQ,N
OPCH,"Option Care Health, Inc. - Common Stock",NASDAQ,N
OPEN,Opendoor Technologies Inc  - Common Stock,NASDAQ,N
OPENL,"Opendoor Technologies Inc  - Series A Warrants, each whole warrant exercisable to purchase one share of Common Stock at an exercise price of $13.00 per warrant",NASDAQ,N
OPENW,"Opendoor Technologies Inc  - Series K Warrants, each whole warrant exercisable to purchase one share of Common Stock at an exercise price of $9.00 per warrant",NASDAQ,N
OPENZ,"Opendoor Technologies Inc  - Series Z Warrants, each whole warrant exercisable to purchase one share of Common Stock at an exercise price of $17.00 per warrant",NASDAQ,N
OPFI,OppFi Inc. Class A Common Stock,NYSE,N
OPK,"Opko Health, Inc. - Common Stock",NASDAQ,N
OPLN,"OPENLANE, Inc. Common Stock",NYSE,N
OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc. Common Stock",NYSE,N
OPRT,Oportun Financial Corporation - common stock,NASDAQ,N
OPRX,OptimizeRx Corporation - Common Stock,NASDAQ,N
OPTU,"Optimum Communications, Inc. Class A common stock",NYSE,N
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",NASDAQ,N
OPXS,"Optex Systems Holdings, Inc. - Common Stock",NASDAQ,N
OPY,"Oppenheimer Holdings, Inc. Class A Common Stock (DE)",NYSE,N
ORA,"Ormat Technologies, Inc. Common Stock",NYSE,N
ORBS,Eightco Holdings Inc. - Common Stock,NASDAQ,N
ORC,"Orchid Island Capital, Inc. Common Stock",NYSE,N
ORCL,Oracle Corporation Common Stock,NYSE,N
ORI,Old Republic International Corporation Common Stock,NYSE,N
ORIC,"Oric Pharmaceuticals, Inc. - Common Stock",NASDAQ,N
ORKA,"Oruka Therapeutics, Inc. - Common Stock",NASDAQ,N
ORLY,"O'Reilly Automotive, Inc. - Common Stock",NASDAQ,N
ORMP,Oramed Pharmaceuticals Inc. - Common Stock,NASDAQ,N
ORRF,"Orrstown Financial Services, Inc. - Common Stock",NASDAQ,N
OSBC,"Old Second Bancorp, Inc. - Common Stock",NASDAQ,N
OSCR,"Oscar Health, Inc. Class A Common Stock",NYSE,N
OSG,"Octave Specialty Group, Inc. Common Stock",NYSE,N
OSIS,"OSI Systems, Inc. - Common Stock",NASDAQ,N
OSK,Oshkosh Corporation (Holding Company)Common Stock,NYSE,N
OSPN,OneSpan Inc. - Common Stock,NASDAQ,N
OSRH,"OSR Health, Inc. - Common Stock",NASDAQ,N
OSS,"One Stop Systems, Inc. - Common Stock",NASDAQ,N
OSUR,"OraSure Technologies, Inc. - Common Stock",NASDAQ,N
OTF,Blue Owl Technology Finance Corp. Common Stock,NYSE,N
OTIS,Otis Worldwide Corporation Common Stock ,NYSE,N
OTLK,"Outlook Therapeutics, Inc. - Common Stock",NASDAQ,N
OTTR,Otter Tail Corporation - Common Stock,NASDAQ,N
OUST,"Ouster, Inc. - Common Stock",NASDAQ,N
OUT,OUTFRONT Media Inc. Common Stock,NYSE,N
OVBC,Ohio Valley Banc Corp. - Common Stock,NASDAQ,N
OVID,Ovid Therapeutics Inc. - Common Stock,NASDAQ,N
OVLY,Oak Valley Bancorp (CA) - Common Stock,NASDAQ,N
OWL,Blue Owl Capital Inc. Class A Common Stock,NYSE,N
OWLT,"Owlet, Inc. Class A Common Stock",NYSE,N
OXM,"Oxford Industries, Inc. Common Stock",NYSE,N
OXY,Occidental Petroleum Corporation Common Stock,NYSE,N
OZK,Bank OZK - Common Stock,NASDAQ,N
P,"Everpure, Inc. Class A common stock",NYSE,N
PAAS,Pan American Silver Corp. Common Stock,NYSE,N
PACB,"Pacific Biosciences of California, Inc. - Common Stock",NASDAQ,N
PACK,Ranpak Holdings Corp Class A Common Stock,NYSE,N
PACS,"PACS Group, Inc. Common Stock",NYSE,N
PAG,"Penske Automotive Group, Inc. Common Stock",NYSE,N
PAHC,Phibro Animal Health Corporation - Class A Common Stock,NASDAQ,N
PAL,"Proficient Auto Logistics, Inc. - Common Stock",NASDAQ,N
PALI,"Palisade Bio, Inc. - Common Stock",NASDAQ,N
PAMT,PAMT CORP - Common Stock,NASDAQ,N
PANL,Pangaea Logistics Solutions Ltd. - Common Stock,NASDAQ,N
PANW,"Palo Alto Networks, Inc. - Common Stock",NASDAQ,N
PAR,PAR Technology Corporation Common Stock,NYSE,N
PARK,"Park Dental Partners, Inc. - Common Stock",NASDAQ,N
PARR,"Par Pacific Holdings, Inc.  Common Stock",NYSE,N
PASG,"Passage Bio, Inc. - Common Stock",NASDAQ,N
PATH,"UiPath, Inc. Class A Common Stock",NYSE,N
PATK,"Patrick Industries, Inc. - Common Stock",NASDAQ,N
PAVM,PAVmed Inc. - Common Stock,NASDAQ,N
PAY,"Paymentus Holdings, Inc. Class A Common Stock",NYSE,N
PAYC,"Paycom Software, Inc. Common Stock",NYSE,N
PAYO,Payoneer Global Inc. - Common Stock,NASDAQ,N
PAYS,"Paysign, Inc. - Common Stock",NASDAQ,N
PAYX,"Paychex, Inc. - Common Stock",NASDAQ,N
PB,"Prosperity Bancshares, Inc. Common Stock",NYSE,N
PBF,PBF Energy Inc. Class A Common Stock,NYSE,N
PBFS,"Pioneer Bancorp, Inc. - Common Stock",NASDAQ,N
PBH,Prestige Consumer Healthcare Inc. Common Stock,NYSE,N
PBHC,"Pathfinder Bancorp, Inc. - Common Stock",NASDAQ,N
PBI,Pitney Bowes Inc. Common Stock,NYSE,N
PBK,PowerBank Corporation - Common Stock,NASDAQ,N
PBLS,"Parabilis Medicines, Inc. - Common Stock",NASDAQ,N
PBT,Permian Basin Royalty Trust Common Stock,NYSE,N
PBYI,Puma Biotechnology Inc - Common Stock,NASDAQ,N
PCAR,PACCAR Inc. - Common Stock,NASDAQ,N
PCB,PCB Bancorp - Common Stock,NASDAQ,N
PCF,High Income Securities Fund Common Stock,NYSE,N
PCG,Pacific Gas & Electric Co. Common Stock,NYSE,N
PCM,"PCM Fund, Inc. Common Stock",NYSE,N
PCN,Pimco Corporate & Income Strategy Fund Common Stock,NYSE,N
PCOR,"Procore Technologies, Inc. Common Stock",NYSE,N
PCQ,PIMCO California Municipal Income Fund Common Stock,NYSE,N
PCRX,"Pacira BioSciences, Inc. - Common Stock",NASDAQ,N
PCSA,"Processa Pharmaceuticals, Inc. - Common Stock",NASDAQ,N
PCT,"PureCycle Technologies, Inc. - Common stock",NASDAQ,N
PCTY,Paylocity Holding Corporation - Common Stock,NASDAQ,N
PCVX,"Vaxcyte, Inc. - Common Stock",NASDAQ,N
PCYO,Pure Cycle Corporation - Common Stock,NASDAQ,N
PD,"PagerDuty, Inc. Common Stock",NYSE,N
PDCC,Pearl Diver Credit Company Inc. Common Stock,NYSE,N
PDEX,"Pro-Dex, Inc. - Common Stock",NASDAQ,N
PDFS,"PDF Solutions, Inc. - Common Stock",NASDAQ,N
PDI,PIMCO Dynamic Income Fund Common Stock,NYSE,N
PDLB,"Ponce Financial Group, Inc. - Common Stock",NASDAQ,N
PDM,"Piedmont Realty Trust, Inc. Class A Common Stock",NYSE,N
PDS,Precision Drilling Corporation Common Stock,NYSE,N
PDSB,PDS Biotechnology Corporation - Common Stock,NASDAQ,N
PDYN,Palladyne AI Corp. - Common stock,NASDAQ,N
PEBK,"Peoples Bancorp of North Carolina, Inc. - Common Stock",NASDAQ,N
PEBO,Peoples Bancorp Inc. - Common Stock,NASDAQ,N
PECO,"Phillips Edison & Company, Inc. - Common Stock",NASDAQ,N
PEG,Public Service Enterprise Group Incorporated Common Stock,NYSE,N
PEGA,Pegasystems Inc. - Common Stock,NASDAQ,N
PEN,"Penumbra, Inc. Common Stock",NYSE,N
PENG,"Penguin Solutions, Inc. - Common Stock",NASDAQ,N
PENN,"PENN Entertainment, Inc. - Common Stock",NASDAQ,N
PEO,"Adams Natural Resources Fund, Inc. Common Stock",NYSE,N
PEP,"PepsiCo, Inc. - Common Stock",NASDAQ,N
PEPG,PepGen Inc. - Common Stock,NASDAQ,N
PESI,"Perma-Fix Environmental Services, Inc. - Common Stock",NASDAQ,N
PETS,"PetMed Express, Inc. - Common Stock",NASDAQ,N
PEW,GrabAGun Digital Holdings Inc. Common Stock,NYSE,N
PEW.W,"GrabAGun Digital Holdings Inc. Warrants, each whole warrant exercisable to purchase one share of Common Stock at an exercise price of $11.50 per share",NYSE,N
PFBC,Preferred Bank - Common Stock,NASDAQ,N
PFE,"Pfizer, Inc. Common Stock",NYSE,N
PFG,Principal Financial Group Inc - Common Stock,NASDAQ,N
PFGC,Performance Food Group Company Common Stock,NYSE,N
PFIS,Peoples Financial Services Corp.  - Common Stock,NASDAQ,N
PFLT,PennantPark Floating Rate Capital Ltd. Common Stock,NYSE,N
PFS,"Provident Financial Services, Inc Common Stock",NYSE,N
PFSA,"Profusa, Inc. - Common Stock",NASDAQ,N
PFSI,"PennyMac Financial Services, Inc. Common Stock",NYSE,N
PFX,PhenixFIN Corporation  - Common Stock,NASDAQ,N
PG,Procter & Gamble Company (The) Common Stock,NYSE,N
PGC,Peapack-Gladstone Financial Corporation - Common Stock,NASDAQ,N
PGEN,"Precigen, Inc. - Common Stock",NASDAQ,N
PGNY,"Progyny, Inc. - Common Stock",NASDAQ,N
PGR,Progressive Corporation (The) Common Stock,NYSE,N
PH,Parker-Hannifin Corporation Common Stock,NYSE,N
PHAT,"Phathom Pharmaceuticals, Inc. - Common Stock",NASDAQ,N
PHIN,PHINIA Inc. Common Stock,NYSE,N
PHIO,Phio Pharmaceuticals Corp. - Common Stock,NASDAQ,N
PHM,"PulteGroup, Inc. Common Stock",NYSE,N
PHR,"Phreesia, Inc. Common Stock",NYSE,N
PHUN,"Phunware, Inc. - Common Stock",NASDAQ,N
PI,"Impinj, Inc. - Common Stock",NASDAQ,N
PII,Polaris Inc. Common Stock,NYSE,N
PIII,P3 Health Partners Inc. - Class A Common Stock,NASDAQ,N
PIM,Putnam Master Intermediate Income Trust Common Stock,NYSE,N
PINE,"Alpine Income Property Trust, Inc. Common Stock",NYSE,N
PINS,"Pinterest, Inc. Class A Common Stock",NYSE,N
PIPR,Piper Sandler Companies Common Stock,NYSE,N
PJT,PJT Partners Inc. Class A Common Stock,NYSE,N
PK,Park Hotels & Resorts Inc. Common Stock ,NYSE,N
PKBK,"Parke Bancorp, Inc. - Common Stock",NASDAQ,N
PKE,Park Aerospace Corp. Common Stock,NYSE,N
